"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"1500000US060855043171","Block Group 1, Census Tract 5043.17, Santa Clara County, California","139844","null","33073","null",
"1500000US060855043172","Block Group 2, Census Tract 5043.17, Santa Clara County, California","135714","null","43507","null",
"1500000US060855043181","Block Group 1, Census Tract 5043.18, Santa Clara County, California","211953","null","67746","null",
"1500000US060855043182","Block Group 2, Census Tract 5043.18, Santa Clara County, California","72014","null","39102","null",
"1500000US060855043183","Block Group 3, Census Tract 5043.18, Santa Clara County, California","86332","null","32893","null",
"1500000US060855043191","Block Group 1, Census Tract 5043.19, Santa Clara County, California","113376","null","6123","null",
"1500000US060855043192","Block Group 2, Census Tract 5043.19, Santa Clara County, California","171458","null","28920","null",
"1500000US060855043193","Block Group 3, Census Tract 5043.19, Santa Clara County, California","61528","null","45555","null",
"1500000US060855043194","Block Group 4, Census Tract 5043.19, Santa Clara County, California","130417","null","73548","null",
"1500000US060855043201","Block Group 1, Census Tract 5043.20, Santa Clara County, California","178125","null","59711","null",
"1500000US060855043202","Block Group 2, Census Tract 5043.20, Santa Clara County, California","130000","null","23227","null",
"1500000US060855043211","Block Group 1, Census Tract 5043.21, Santa Clara County, California","106094","null","69401","null",
"1500000US060855043212","Block Group 2, Census Tract 5043.21, Santa Clara County, California","110605","null","26139","null",
"1500000US060855043213","Block Group 3, Census Tract 5043.21, Santa Clara County, California","171066","null","17394","null",
"1500000US060855043221","Block Group 1, Census Tract 5043.22, Santa Clara County, California","86734","null","8905","null",
"1500000US060855043222","Block Group 2, Census Tract 5043.22, Santa Clara County, California","129792","null","113331","null",
"1500000US060855043223","Block Group 3, Census Tract 5043.22, Santa Clara County, California","144453","null","62653","null",
"1500000US060855043231","Block Group 1, Census Tract 5043.23, Santa Clara County, California","109483","null","31992","null",
"1500000US060855043232","Block Group 2, Census Tract 5043.23, Santa Clara County, California","118875","null","17600","null",
"1500000US060855043233","Block Group 3, Census Tract 5043.23, Santa Clara County, California","152935","null","146582","null",
"1500000US060855044101","Block Group 1, Census Tract 5044.10, Santa Clara County, California","127370","null","12945","null",
"1500000US060855044102","Block Group 2, Census Tract 5044.10, Santa Clara County, California","-","-","**","**",
"1500000US060855044111","Block Group 1, Census Tract 5044.11, Santa Clara County, California","163313","null","30469","null",
"1500000US060855044112","Block Group 2, Census Tract 5044.11, Santa Clara County, California","134563","null","34293","null",
"1500000US060855044121","Block Group 1, Census Tract 5044.12, Santa Clara County, California","182978","null","89279","null",
"1500000US060855044122","Block Group 2, Census Tract 5044.12, Santa Clara County, California","100469","null","64487","null",
"1500000US060855044123","Block Group 3, Census Tract 5044.12, Santa Clara County, California","72083","null","29404","null",
"1500000US060855044124","Block Group 4, Census Tract 5044.12, Santa Clara County, California","115536","null","16217","null",
"1500000US060855044131","Block Group 1, Census Tract 5044.13, Santa Clara County, California","94375","null","58200","null",
"1500000US060855044141","Block Group 1, Census Tract 5044.14, Santa Clara County, California","101922","null","16661","null",
"1500000US060855044142","Block Group 2, Census Tract 5044.14, Santa Clara County, California","192188","null","79268","null",
"1500000US060855044143","Block Group 3, Census Tract 5044.14, Santa Clara County, California","214539","null","40431","null",
"1500000US060855044151","Block Group 1, Census Tract 5044.15, Santa Clara County, California","190132","null","32910","null",
"1500000US060855044152","Block Group 2, Census Tract 5044.15, Santa Clara County, California","119875","null","43151","null",
"1500000US060855044153","Block Group 3, Census Tract 5044.15, Santa Clara County, California","143235","null","57295","null",
"1500000US060855044161","Block Group 1, Census Tract 5044.16, Santa Clara County, California","152123","null","16416","null",
"1500000US060855044162","Block Group 2, Census Tract 5044.16, Santa Clara County, California","145208","null","64821","null",
"1500000US060855044181","Block Group 1, Census Tract 5044.18, Santa Clara County, California","81140","null","26139","null",
"1500000US060855044182","Block Group 2, Census Tract 5044.18, Santa Clara County, California","152535","null","62534","null",
"1500000US060855044183","Block Group 3, Census Tract 5044.18, Santa Clara County, California","126528","null","19599","null",
"1500000US060855044211","Block Group 1, Census Tract 5044.21, Santa Clara County, California","155500","null","68934","null",
"1500000US060855044212","Block Group 2, Census Tract 5044.21, Santa Clara County, California","169048","null","42251","null",
"1500000US060855044213","Block Group 3, Census Tract 5044.21, Santa Clara County, California","125069","null","55024","null",
"1500000US060855044221","Block Group 1, Census Tract 5044.22, Santa Clara County, California","108958","null","27910","null",
"1500000US060855044222","Block Group 2, Census Tract 5044.22, Santa Clara County, California","122500","null","71689","null",
"1500000US060855044231","Block Group 1, Census Tract 5044.23, Santa Clara County, California","125139","null","27956","null",
"1500000US060855044241","Block Group 1, Census Tract 5044.24, Santa Clara County, California","136389","null","43815","null",
"1500000US060855044242","Block Group 2, Census Tract 5044.24, Santa Clara County, California","185924","null","45217","null",
"1500000US060855044243","Block Group 3, Census Tract 5044.24, Santa Clara County, California","105385","null","40976","null",
"1500000US060855044244","Block Group 4, Census Tract 5044.24, Santa Clara County, California","131310","null","46098","null",
"1500000US060855045051","Block Group 1, Census Tract 5045.05, Santa Clara County, California","215455","null","130292","null",
"1500000US060855045052","Block Group 2, Census Tract 5045.05, Santa Clara County, California","115595","null","20248","null",
"1500000US060855045053","Block Group 3, Census Tract 5045.05, Santa Clara County, California","148720","null","8114","null",
"1500000US060855045054","Block Group 4, Census Tract 5045.05, Santa Clara County, California","220639","null","33772","null",
"1500000US060855045061","Block Group 1, Census Tract 5045.06, Santa Clara County, California","172188","null","25508","null",
"1500000US060855045062","Block Group 2, Census Tract 5045.06, Santa Clara County, California","129792","null","59104","null",
"1500000US060855045063","Block Group 3, Census Tract 5045.06, Santa Clara County, California","94141","null","31475","null",
"1500000US060855045064","Block Group 4, Census Tract 5045.06, Santa Clara County, California","185951","null","20297","null",
"1500000US060855045071","Block Group 1, Census Tract 5045.07, Santa Clara County, California","127031","null","57876","null",
"1500000US060855045072","Block Group 2, Census Tract 5045.07, Santa Clara County, California","77688","null","25154","null",
"1500000US060855045073","Block Group 3, Census Tract 5045.07, Santa Clara County, California","142500","null","36793","null",
"1500000US060855045074","Block Group 4, Census Tract 5045.07, Santa Clara County, California","151875","null","36347","null",
"1500000US060855045081","Block Group 1, Census Tract 5045.08, Santa Clara County, California","-","-","**","**",
"1500000US060855045082","Block Group 2, Census Tract 5045.08, Santa Clara County, California","180133","null","52345","null",
"1500000US060855045091","Block Group 1, Census Tract 5045.09, Santa Clara County, California","170739","null","39458","null",
"1500000US060855045101","Block Group 1, Census Tract 5045.10, Santa Clara County, California","117148","null","50555","null",
"1500000US060855045102","Block Group 2, Census Tract 5045.10, Santa Clara County, California","111838","null","36225","null",
"1500000US060855046011","Block Group 1, Census Tract 5046.01, Santa Clara County, California","63750","null","25784","null",
"1500000US060855046021","Block Group 1, Census Tract 5046.02, Santa Clara County, California","99500","null","12365","null",
"1500000US060855047001","Block Group 1, Census Tract 5047, Santa Clara County, California","91667","null","39397","null",
"1500000US060855048021","Block Group 1, Census Tract 5048.02, Santa Clara County, California","91719","null","19246","null",
"1500000US060855048022","Block Group 2, Census Tract 5048.02, Santa Clara County, California","153000","null","107532","null",
"1500000US060855048023","Block Group 3, Census Tract 5048.02, Santa Clara County, California","119201","null","15423","null",
"1500000US060855048051","Block Group 1, Census Tract 5048.05, Santa Clara County, California","113623","null","21322","null",
"1500000US060855048052","Block Group 2, Census Tract 5048.05, Santa Clara County, California","126534","null","40109","null",
"1500000US060855048053","Block Group 3, Census Tract 5048.05, Santa Clara County, California","114375","null","39361","null",
"1500000US060855048061","Block Group 1, Census Tract 5048.06, Santa Clara County, California","89688","null","81482","null",
"1500000US060855048062","Block Group 2, Census Tract 5048.06, Santa Clara County, California","115833","null","40256","null",
"1500000US060855048071","Block Group 1, Census Tract 5048.07, Santa Clara County, California","63333","null","35835","null",
"1500000US060855048072","Block Group 2, Census Tract 5048.07, Santa Clara County, California","189911","null","58718","null",
"1500000US060855048073","Block Group 3, Census Tract 5048.07, Santa Clara County, California","238618","null","96319","null",
"1500000US060855048081","Block Group 1, Census Tract 5048.08, Santa Clara County, California","105865","null","46115","null",
"1500000US060855049021","Block Group 1, Census Tract 5049.02, Santa Clara County, California","136754","null","46727","null",
"1500000US060855049022","Block Group 2, Census Tract 5049.02, Santa Clara County, California","215625","null","95245","null",
"1500000US060855049023","Block Group 3, Census Tract 5049.02, Santa Clara County, California","201467","null","65165","null",
"1500000US060855049031","Block Group 1, Census Tract 5049.03, Santa Clara County, California","140063","null","103101","null",
"1500000US060855049032","Block Group 2, Census Tract 5049.03, Santa Clara County, California","191406","null","146043","null",
"1500000US060855049033","Block Group 3, Census Tract 5049.03, Santa Clara County, California","158212","null","3132","null",
"1500000US060855050061","Block Group 1, Census Tract 5050.06, Santa Clara County, California","204318","null","32164","null",
"1500000US060855050062","Block Group 2, Census Tract 5050.06, Santa Clara County, California","179250","null","27002","null",
"1500000US060855050063","Block Group 3, Census Tract 5050.06, Santa Clara County, California","185000","null","99515","null",
"1500000US060855050064","Block Group 4, Census Tract 5050.06, Santa Clara County, California","145972","null","28583","null",
"1500000US060855050065","Block Group 5, Census Tract 5050.06, Santa Clara County, California","142622","null","17951","null",
"1500000US060855050071","Block Group 1, Census Tract 5050.07, Santa Clara County, California","118750","null","58586","null",
"1500000US060855050072","Block Group 2, Census Tract 5050.07, Santa Clara County, California","82396","null","29232","null",
"1500000US060855050073","Block Group 3, Census Tract 5050.07, Santa Clara County, California","140179","null","36990","null",
"1500000US060855050101","Block Group 1, Census Tract 5050.10, Santa Clara County, California","215227","null","43106","null",
"1500000US060855050102","Block Group 2, Census Tract 5050.10, Santa Clara County, California","122419","null","52895","null",
"1500000US060855050103","Block Group 3, Census Tract 5050.10, Santa Clara County, California","132000","null","74790","null",
"1500000US060855050111","Block Group 1, Census Tract 5050.11, Santa Clara County, California","92557","null","27965","null",
"1500000US060855050112","Block Group 2, Census Tract 5050.11, Santa Clara County, California","163824","null","38095","null",
"1500000US060855050113","Block Group 3, Census Tract 5050.11, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855050121","Block Group 1, Census Tract 5050.12, Santa Clara County, California","152538","null","23526","null",
"1500000US060855050131","Block Group 1, Census Tract 5050.13, Santa Clara County, California","172778","null","35641","null",
"1500000US060855050132","Block Group 2, Census Tract 5050.13, Santa Clara County, California","142361","null","14326","null",
"1500000US060855050133","Block Group 3, Census Tract 5050.13, Santa Clara County, California","139444","null","88311","null",
"1500000US060855050141","Block Group 1, Census Tract 5050.14, Santa Clara County, California","164598","null","42189","null",
"1500000US060855050142","Block Group 2, Census Tract 5050.14, Santa Clara County, California","75132","null","41707","null",
"1500000US060855050143","Block Group 3, Census Tract 5050.14, Santa Clara County, California","135226","null","15340","null",
"1500000US060855050151","Block Group 1, Census Tract 5050.15, Santa Clara County, California","153188","null","22269","null",
"1500000US060855050152","Block Group 2, Census Tract 5050.15, Santa Clara County, California","131671","null","17297","null",
"1500000US060855051001","Block Group 1, Census Tract 5051, Santa Clara County, California","61364","null","23337","null",
"1500000US060855051002","Block Group 2, Census Tract 5051, Santa Clara County, California","-","-","**","**",
"1500000US060855051003","Block Group 3, Census Tract 5051, Santa Clara County, California","123750","null","26753","null",
"1500000US060855051004","Block Group 4, Census Tract 5051, Santa Clara County, California","142863","null","12918","null",
"1500000US060855052021","Block Group 1, Census Tract 5052.02, Santa Clara County, California","82404","null","13133","null",
"1500000US060855052022","Block Group 2, Census Tract 5052.02, Santa Clara County, California","101919","null","15023","null",
"1500000US060855052023","Block Group 3, Census Tract 5052.02, Santa Clara County, California","94006","null","8794","null",
"1500000US060855052024","Block Group 4, Census Tract 5052.02, Santa Clara County, California","110847","null","104633","null",
"1500000US060855052031","Block Group 1, Census Tract 5052.03, Santa Clara County, California","131277","null","35439","null",
"1500000US060855052032","Block Group 2, Census Tract 5052.03, Santa Clara County, California","124583","null","29069","null",
"1500000US060855053011","Block Group 1, Census Tract 5053.01, Santa Clara County, California","-","-","**","**",
"1500000US060855053012","Block Group 2, Census Tract 5053.01, Santa Clara County, California","154615","null","25581","null",
"1500000US060855053013","Block Group 3, Census Tract 5053.01, Santa Clara County, California","141250","null","75638","null",
"1500000US060855053021","Block Group 1, Census Tract 5053.02, Santa Clara County, California","121643","null","40971","null",
"1500000US060855053022","Block Group 2, Census Tract 5053.02, Santa Clara County, California","147115","null","52552","null",
"1500000US060855053031","Block Group 1, Census Tract 5053.03, Santa Clara County, California","129779","null","25051","null",
"1500000US060855053032","Block Group 2, Census Tract 5053.03, Santa Clara County, California","90982","null","46006","null",
"1500000US060855053033","Block Group 3, Census Tract 5053.03, Santa Clara County, California","159063","null","34110","null",
"1500000US060855053034","Block Group 4, Census Tract 5053.03, Santa Clara County, California","78375","null","54561","null",
"1500000US060855053041","Block Group 1, Census Tract 5053.04, Santa Clara County, California","182841","null","40869","null",
"1500000US060855053042","Block Group 2, Census Tract 5053.04, Santa Clara County, California","195625","null","79971","null",
"1500000US060855053043","Block Group 3, Census Tract 5053.04, Santa Clara County, California","193583","null","41267","null",
"1500000US060855053051","Block Group 1, Census Tract 5053.05, Santa Clara County, California","198178","null","50768","null",
"1500000US060855053052","Block Group 2, Census Tract 5053.05, Santa Clara County, California","92266","null","39022","null",
"1500000US060855053053","Block Group 3, Census Tract 5053.05, Santa Clara County, California","111429","null","84688","null",
"1500000US060855053054","Block Group 4, Census Tract 5053.05, Santa Clara County, California","144722","null","50042","null",
"1500000US060855054011","Block Group 1, Census Tract 5054.01, Santa Clara County, California","136500","null","48150","null",
"1500000US060855054012","Block Group 2, Census Tract 5054.01, Santa Clara County, California","131342","null","25813","null",
"1500000US060855054013","Block Group 3, Census Tract 5054.01, Santa Clara County, California","81959","null","78832","null",
"1500000US060855054014","Block Group 4, Census Tract 5054.01, Santa Clara County, California","221223","null","63218","null",
"1500000US060855054015","Block Group 5, Census Tract 5054.01, Santa Clara County, California","84107","null","31035","null",
"1500000US060855054021","Block Group 1, Census Tract 5054.02, Santa Clara County, California","189145","null","56716","null",
"1500000US060855054022","Block Group 2, Census Tract 5054.02, Santa Clara County, California","116579","null","31354","null",
"1500000US060855054031","Block Group 1, Census Tract 5054.03, Santa Clara County, California","161042","null","34170","null",
"1500000US060855054032","Block Group 2, Census Tract 5054.03, Santa Clara County, California","169780","null","24657","null",
"1500000US060855054033","Block Group 3, Census Tract 5054.03, Santa Clara County, California","97109","null","93645","null",
"1500000US060855055001","Block Group 1, Census Tract 5055, Santa Clara County, California","133750","null","60687","null",
"1500000US060855055002","Block Group 2, Census Tract 5055, Santa Clara County, California","98500","null","31256","null",
"1500000US060855055003","Block Group 3, Census Tract 5055, Santa Clara County, California","99402","null","39268","null",
"1500000US060855056001","Block Group 1, Census Tract 5056, Santa Clara County, California","75000","null","74943","null",
"1500000US060855056002","Block Group 2, Census Tract 5056, Santa Clara County, California","120714","null","35537","null",
"1500000US060855056003","Block Group 3, Census Tract 5056, Santa Clara County, California","91071","null","49604","null",
"1500000US060855057001","Block Group 1, Census Tract 5057, Santa Clara County, California","176485","null","40283","null",
"1500000US060855057002","Block Group 2, Census Tract 5057, Santa Clara County, California","105074","null","47861","null",
"1500000US060855057003","Block Group 3, Census Tract 5057, Santa Clara County, California","79242","null","70431","null",
"1500000US060855057004","Block Group 4, Census Tract 5057, Santa Clara County, California","101333","null","50850","null",
"1500000US060855058001","Block Group 1, Census Tract 5058, Santa Clara County, California","90284","null","33330","null",
"1500000US060855058002","Block Group 2, Census Tract 5058, Santa Clara County, California","157604","null","109641","null",
"1500000US060855058003","Block Group 3, Census Tract 5058, Santa Clara County, California","106250","null","50348","null",
"1500000US060855058004","Block Group 4, Census Tract 5058, Santa Clara County, California","228333","null","42546","null",
"1500000US060855059011","Block Group 1, Census Tract 5059.01, Santa Clara County, California","151328","null","100065","null",
"1500000US060855059012","Block Group 2, Census Tract 5059.01, Santa Clara County, California","138951","null","42221","null",
"1500000US060855059013","Block Group 3, Census Tract 5059.01, Santa Clara County, California","194056","null","32265","null",
"1500000US060855059021","Block Group 1, Census Tract 5059.02, Santa Clara County, California","87500","null","13079","null",
"1500000US060855059022","Block Group 2, Census Tract 5059.02, Santa Clara County, California","93889","null","45597","null",
"1500000US060855060001","Block Group 1, Census Tract 5060, Santa Clara County, California","99306","null","17733","null",
"1500000US060855060002","Block Group 2, Census Tract 5060, Santa Clara County, California","160753","null","52646","null",
"1500000US060855060003","Block Group 3, Census Tract 5060, Santa Clara County, California","150240","null","23514","null",
"1500000US060855060004","Block Group 4, Census Tract 5060, Santa Clara County, California","190417","null","182877","null",
"1500000US060855061011","Block Group 1, Census Tract 5061.01, Santa Clara County, California","114868","null","34318","null",
"1500000US060855061012","Block Group 2, Census Tract 5061.01, Santa Clara County, California","134688","null","37233","null",
"1500000US060855061013","Block Group 3, Census Tract 5061.01, Santa Clara County, California","134750","null","10291","null",
"1500000US060855061021","Block Group 1, Census Tract 5061.02, Santa Clara County, California","180000","null","61574","null",
"1500000US060855061022","Block Group 2, Census Tract 5061.02, Santa Clara County, California","149028","null","14638","null",
"1500000US060855061031","Block Group 1, Census Tract 5061.03, Santa Clara County, California","134072","null","32022","null",
"1500000US060855061032","Block Group 2, Census Tract 5061.03, Santa Clara County, California","185156","null","46609","null",
"1500000US060855061033","Block Group 3, Census Tract 5061.03, Santa Clara County, California","166771","null","51362","null",
"1500000US060855061034","Block Group 4, Census Tract 5061.03, Santa Clara County, California","137326","null","63136","null",
"1500000US060855062021","Block Group 1, Census Tract 5062.02, Santa Clara County, California","142723","null","32929","null",
"1500000US060855062022","Block Group 2, Census Tract 5062.02, Santa Clara County, California","155020","null","41748","null",
"1500000US060855062023","Block Group 3, Census Tract 5062.02, Santa Clara County, California","81319","null","73417","null",
"1500000US060855062024","Block Group 4, Census Tract 5062.02, Santa Clara County, California","218382","null","36395","null",
"1500000US060855062031","Block Group 1, Census Tract 5062.03, Santa Clara County, California","131625","null","21634","null",
"1500000US060855062032","Block Group 2, Census Tract 5062.03, Santa Clara County, California","138611","null","42894","null",
"1500000US060855062033","Block Group 3, Census Tract 5062.03, Santa Clara County, California","122102","null","41435","null",
"1500000US060855062034","Block Group 4, Census Tract 5062.03, Santa Clara County, California","90368","null","52074","null",
"1500000US060855062041","Block Group 1, Census Tract 5062.04, Santa Clara County, California","116932","null","75440","null",
"1500000US060855062042","Block Group 2, Census Tract 5062.04, Santa Clara County, California","-","-","**","**",
"1500000US060855062043","Block Group 3, Census Tract 5062.04, Santa Clara County, California","-","-","**","**",
"1500000US060855062044","Block Group 4, Census Tract 5062.04, Santa Clara County, California","234250","null","93994","null",
"1500000US060855063011","Block Group 1, Census Tract 5063.01, Santa Clara County, California","116603","null","44713","null",
"1500000US060855063012","Block Group 2, Census Tract 5063.01, Santa Clara County, California","87458","null","21467","null",
"1500000US060855063013","Block Group 3, Census Tract 5063.01, Santa Clara County, California","120177","null","66518","null",
"1500000US060855063014","Block Group 4, Census Tract 5063.01, Santa Clara County, California","105400","null","58581","null",
"1500000US060855063021","Block Group 1, Census Tract 5063.02, Santa Clara County, California","144945","null","130362","null",
"1500000US060855063022","Block Group 2, Census Tract 5063.02, Santa Clara County, California","138182","null","37836","null",
"1500000US060855063023","Block Group 3, Census Tract 5063.02, Santa Clara County, California","168000","null","79989","null",
"1500000US060855063024","Block Group 4, Census Tract 5063.02, Santa Clara County, California","96250","null","81438","null",
"1500000US060855063041","Block Group 1, Census Tract 5063.04, Santa Clara County, California","120972","null","51581","null",
"1500000US060855063042","Block Group 2, Census Tract 5063.04, Santa Clara County, California","153750","null","92993","null",
"1500000US060855063043","Block Group 3, Census Tract 5063.04, Santa Clara County, California","109189","null","46303","null",
"1500000US060855063051","Block Group 1, Census Tract 5063.05, Santa Clara County, California","80345","null","38521","null",
"1500000US060855063052","Block Group 2, Census Tract 5063.05, Santa Clara County, California","79583","null","30276","null",
"1500000US060855063053","Block Group 3, Census Tract 5063.05, Santa Clara County, California","69479","null","48038","null",
"1500000US060855063054","Block Group 4, Census Tract 5063.05, Santa Clara County, California","90266","null","30848","null",
"1500000US060855064011","Block Group 1, Census Tract 5064.01, Santa Clara County, California","183694","null","71799","null",
"1500000US060855064012","Block Group 2, Census Tract 5064.01, Santa Clara County, California","81884","null","27247","null",
"1500000US060855064013","Block Group 3, Census Tract 5064.01, Santa Clara County, California","100536","null","24909","null",
"1500000US060855064014","Block Group 4, Census Tract 5064.01, Santa Clara County, California","136691","null","59824","null",
"1500000US060855064021","Block Group 1, Census Tract 5064.02, Santa Clara County, California","75938","null","63417","null",
"1500000US060855064022","Block Group 2, Census Tract 5064.02, Santa Clara County, California","-","-","**","**",
"1500000US060855064023","Block Group 3, Census Tract 5064.02, Santa Clara County, California","157500","null","92432","null",
"1500000US060855064024","Block Group 4, Census Tract 5064.02, Santa Clara County, California","136765","null","58676","null",
"1500000US060855064025","Block Group 5, Census Tract 5064.02, Santa Clara County, California","54943","null","14893","null",
"1500000US060855065021","Block Group 1, Census Tract 5065.02, Santa Clara County, California","88056","null","44702","null",
"1500000US060855065022","Block Group 2, Census Tract 5065.02, Santa Clara County, California","119886","null","84333","null",
"1500000US060855065023","Block Group 3, Census Tract 5065.02, Santa Clara County, California","104962","null","32104","null",
"1500000US060855065031","Block Group 1, Census Tract 5065.03, Santa Clara County, California","120714","null","27554","null",
"1500000US060855065032","Block Group 2, Census Tract 5065.03, Santa Clara County, California","28456","null","11893","null",
"1500000US060855065033","Block Group 3, Census Tract 5065.03, Santa Clara County, California","81111","null","39621","null",
"1500000US060855065041","Block Group 1, Census Tract 5065.04, Santa Clara County, California","84448","null","74153","null",
"1500000US060855065042","Block Group 2, Census Tract 5065.04, Santa Clara County, California","71019","null","22287","null",
"1500000US060855065051","Block Group 1, Census Tract 5065.05, Santa Clara County, California","101029","null","29710","null",
"1500000US060855065052","Block Group 2, Census Tract 5065.05, Santa Clara County, California","126364","null","21697","null",
"1500000US060855066011","Block Group 1, Census Tract 5066.01, Santa Clara County, California","153068","null","39724","null",
"1500000US060855066012","Block Group 2, Census Tract 5066.01, Santa Clara County, California","190250","null","49545","null",
"1500000US060855066013","Block Group 3, Census Tract 5066.01, Santa Clara County, California","78839","null","20907","null",
"1500000US060855066031","Block Group 1, Census Tract 5066.03, Santa Clara County, California","180179","null","76693","null",
"1500000US060855066032","Block Group 2, Census Tract 5066.03, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855066033","Block Group 3, Census Tract 5066.03, Santa Clara County, California","221750","null","119007","null",
"1500000US060855066041","Block Group 1, Census Tract 5066.04, Santa Clara County, California","-","-","**","**",
"1500000US060855066042","Block Group 2, Census Tract 5066.04, Santa Clara County, California","245234","null","94522","null",
"1500000US060855066043","Block Group 3, Census Tract 5066.04, Santa Clara County, California","168092","null","81807","null",
"1500000US060855066044","Block Group 4, Census Tract 5066.04, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855066045","Block Group 5, Census Tract 5066.04, Santa Clara County, California","171333","null","79492","null",
"1500000US060855066051","Block Group 1, Census Tract 5066.05, Santa Clara County, California","116288","null","20535","null",
"1500000US060855066052","Block Group 2, Census Tract 5066.05, Santa Clara County, California","91793","null","13118","null",
"1500000US060855066061","Block Group 1, Census Tract 5066.06, Santa Clara County, California","118542","null","67428","null",
"1500000US060855066062","Block Group 2, Census Tract 5066.06, Santa Clara County, California","101318","null","56472","null",
"1500000US060855066063","Block Group 3, Census Tract 5066.06, Santa Clara County, California","83472","null","80802","null",
"1500000US060855067011","Block Group 1, Census Tract 5067.01, Santa Clara County, California","191490","null","59091","null",
"1500000US060855067012","Block Group 2, Census Tract 5067.01, Santa Clara County, California","162546","null","50947","null",
"1500000US060855067013","Block Group 3, Census Tract 5067.01, Santa Clara County, California","186964","null","75430","null",
"1500000US060855067021","Block Group 1, Census Tract 5067.02, Santa Clara County, California","79406","null","20920","null",
"1500000US060855067022","Block Group 2, Census Tract 5067.02, Santa Clara County, California","221017","null","41584","null",
"1500000US060855067023","Block Group 3, Census Tract 5067.02, Santa Clara County, California","114022","null","35798","null",
"1500000US060855067031","Block Group 1, Census Tract 5067.03, Santa Clara County, California","158289","null","27043","null",
"1500000US060855067032","Block Group 2, Census Tract 5067.03, Santa Clara County, California","97622","null","21529","null",
"1500000US060855067033","Block Group 3, Census Tract 5067.03, Santa Clara County, California","-","-","**","**",
"1500000US060855068011","Block Group 1, Census Tract 5068.01, Santa Clara County, California","156995","null","57451","null",
"1500000US060855068012","Block Group 2, Census Tract 5068.01, Santa Clara County, California","102353","null","22656","null",
"1500000US060855068013","Block Group 3, Census Tract 5068.01, Santa Clara County, California","205284","null","29026","null",
"1500000US060855068014","Block Group 4, Census Tract 5068.01, Santa Clara County, California","236979","null","91013","null",
"1500000US060855068021","Block Group 1, Census Tract 5068.02, Santa Clara County, California","183750","null","34487","null",
"1500000US060855068022","Block Group 2, Census Tract 5068.02, Santa Clara County, California","167917","null","13500","null",
"1500000US060855068023","Block Group 3, Census Tract 5068.02, Santa Clara County, California","166146","null","47722","null",
"1500000US060855068024","Block Group 4, Census Tract 5068.02, Santa Clara County, California","102083","null","54088","null",
"1500000US060855068025","Block Group 5, Census Tract 5068.02, Santa Clara County, California","152528","null","60850","null",
"1500000US060855068031","Block Group 1, Census Tract 5068.03, Santa Clara County, California","209327","null","67482","null",
"1500000US060855068032","Block Group 2, Census Tract 5068.03, Santa Clara County, California","179821","null","36727","null",
"1500000US060855068033","Block Group 3, Census Tract 5068.03, Santa Clara County, California","159352","null","133405","null",
"1500000US060855068034","Block Group 4, Census Tract 5068.03, Santa Clara County, California","241250","null","162883","null",
"1500000US060855068041","Block Group 1, Census Tract 5068.04, Santa Clara County, California","105104","null","21883","null",
"1500000US060855068042","Block Group 2, Census Tract 5068.04, Santa Clara County, California","157476","null","131568","null",
"1500000US060855068043","Block Group 3, Census Tract 5068.04, Santa Clara County, California","194286","null","117140","null",
"1500000US060855068044","Block Group 4, Census Tract 5068.04, Santa Clara County, California","202031","null","91009","null",
"1500000US060855069001","Block Group 1, Census Tract 5069, Santa Clara County, California","181932","null","27982","null",
"1500000US060855069002","Block Group 2, Census Tract 5069, Santa Clara County, California","119097","null","74018","null",
"1500000US060855069003","Block Group 3, Census Tract 5069, Santa Clara County, California","200602","null","114809","null",
"1500000US060855069004","Block Group 4, Census Tract 5069, Santa Clara County, California","172250","null","71820","null",
"1500000US060855070021","Block Group 1, Census Tract 5070.02, Santa Clara County, California","216833","null","81263","null",
"1500000US060855070022","Block Group 2, Census Tract 5070.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855070031","Block Group 1, Census Tract 5070.03, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855070032","Block Group 2, Census Tract 5070.03, Santa Clara County, California","170357","null","140652","null",
"1500000US060855070041","Block Group 1, Census Tract 5070.04, Santa Clara County, California","132277","null","25037","null",
"1500000US060855070042","Block Group 2, Census Tract 5070.04, Santa Clara County, California","217169","null","74836","null",
"1500000US060855070043","Block Group 3, Census Tract 5070.04, Santa Clara County, California","114342","null","104050","null",
"1500000US060855071001","Block Group 1, Census Tract 5071, Santa Clara County, California","185284","null","65198","null",
"1500000US060855071002","Block Group 2, Census Tract 5071, Santa Clara County, California","140724","null","28625","null",
"1500000US060855072031","Block Group 1, Census Tract 5072.03, Santa Clara County, California","166250","null","44834","null",
"1500000US060855072032","Block Group 2, Census Tract 5072.03, Santa Clara County, California","172273","null","50908","null",
"1500000US060855072051","Block Group 1, Census Tract 5072.05, Santa Clara County, California","181875","null","58992","null",
"1500000US060855072052","Block Group 2, Census Tract 5072.05, Santa Clara County, California","173611","null","57983","null",
"1500000US060855072053","Block Group 3, Census Tract 5072.05, Santa Clara County, California","140227","null","40121","null",
